,node_1,node_2
174365,9968,44967
94265,49862,27693
174305,9968,39410
174307,9968,44466
174308,9968,51198
174309,9968,9681
174310,9968,36716
174311,9968,24435
174312,9968,30916
174313,9968,45256
174314,9968,28225
174315,9968,41462
174316,9968,47819
174317,9968,39538
174318,9968,40880
174319,9968,35476
174320,9968,20773
174321,9968,20875
174322,9968,13211
174323,9968,39017
174306,9968,44686
174304,9968,45675
174325,9968,51567
174303,9968,43713
174286,9968,36825
174287,9968,32413
174288,9968,33924
174289,9968,53968
174290,9968,21882
174291,9968,36574
174292,9968,42675
174293,9968,40476
174294,9968,48235
174295,9968,50290
94293,49862,27374
174297,9968,41107
174298,9968,25338
174299,9968,16184
174300,9968,15970
174301,9968,15565
174302,9968,19425
174324,9968,46921
174326,9968,17271
174364,9968,41679
174345,9968,46716
174347,9968,17085
174348,9968,46604
174349,9968,34872
174350,9968,53366
174351,9968,31414
174352,9968,31856
174353,9968,48329
174354,9968,32083
174355,9968,19286
174356,9968,22402
174357,9968,30880
174358,9968,639
174359,9968,27274
174360,9968,50161
174361,9968,48981
174362,9968,16697
174363,9968,51277
174346,9968,42824
174344,9968,28481
174327,9968,50181
174343,9968,34865
174328,9968,13795
174329,9968,28013
174330,9968,12962
174331,9968,11242
174332,9968,10507
174333,9968,1192
174334,9968,38776
174335,9968,32486
174336,9968,27622
174337,9968,11110
94381,49862,33826
94382,49862,31667
174338,9968,53817
174339,9968,48737
174340,9968,10815
174341,9968,37050
174342,9968,32495
174296,9968,12290
94322,49862,38034
53003,2757,51721
52881,2757,34317
53005,2757,19318
53006,2757,3661
53007,2757,39954
53008,2757,34056
52852,2757,38242
52853,2757,8830
52854,2757,9034
52871,2757,27314
52872,2757,19965
52873,2757,45479
52874,2757,24101
52875,2757,42437
52876,2757,13380
52855,2757,4444
52877,2757,46576
52878,2757,13071
52879,2757,13906
53004,2757,31896
53002,2757,15308
53001,2757,11136
52993,2757,15486
52985,2757,47444
52986,2757,32301
52987,2757,9841
52989,2757,51514
52990,2757,51067
52991,2757,22565
52992,2757,18505
52994,2757,38648
52870,2757,47711
52995,2757,27269
52996,2757,13226
52997,2757,54554
52998,2757,20944
52999,2757,25163
53000,2757,47020
52869,2757,24152
52880,2757,33213
52882,2757,15917
52867,2757,9577
52883,2757,45743
52897,2757,33982
52898,2757,43753
52899,2757,35634
52900,2757,5535
52901,2757,18580
52902,2757,25457
52903,2757,16788
52904,2757,48573
52905,2757,49394
52906,2757,14966
52907,2757,19597
52908,2757,22516
52909,2757,9311
52913,2757,27725
52912,2757,47333
52911,2757,24824
52910,2757,47556
52862,2757,35364
52861,2757,11158
52860,2757,46799
52858,2757,20355
52884,2757,20188
52885,2757,46375
52886,2757,33022
52887,2757,45948
52856,2757,50888
52857,2757,9538
52888,2757,5182
52889,2757,25875
52859,2757,3734
52890,2757,25660
52891,2757,30077
52892,2757,17044
52893,2757,25231
52894,2757,29017
52895,2757,11420
52896,2757,9289
52868,2757,3685
52988,2757,29368
52933,2757,29699
52957,2757,26718
52945,2757,26298
52944,2757,17256
52943,2757,27169
52942,2757,53546
52941,2757,47534
52940,2757,38142
52939,2757,17705
52938,2757,49156
52937,2757,18615
52936,2757,38219
52935,2757,34173
52934,2757,38993
52956,2757,15038
52932,2757,33515
52931,2757,50302
52930,2757,16165
52929,2757,19490
52946,2757,44135
52947,2757,26991
52958,2757,19279
52948,2757,38363
52960,2757,37736
52961,2757,45369
52962,2757,46954
52963,2757,5306
52964,2757,43774
52965,2757,13191
52966,2757,48316
52967,2757,51719
52968,2757,15270
52969,2757,43863
52970,2757,26752
52954,2757,23893
52953,2757,11996
52952,2757,19044
52951,2757,45317
52950,2757,28460
52949,2757,7715
52928,2757,51650
52959,2757,28258
52977,2757,6203
52863,2757,36392
52976,2757,45659
52865,2757,48399
52978,2757,4232
52979,2757,31805
52980,2757,31683
52984,2757,46090
52864,2757,41601
52983,2757,23892
52981,2757,36667
52918,2757,51880
52917,2757,16221
52916,2757,52348
52915,2757,21038
52914,2757,44981
52975,2757,31526
52866,2757,43930
52974,2757,45395
52973,2757,43540
52972,2757,48557
52971,2757,39679
52919,2757,42669
52955,2757,24882
52920,2757,51634
52921,2757,15762
52922,2757,29051
52923,2757,49862
52924,2757,8697
52925,2757,52982
52926,2757,39387
52927,2757,41653
52982,2757,34725
2746,117,52519
2707,117,24604
2693,117,13920
2694,117,3570
2709,117,29251
2695,117,6991
2710,117,21627
2708,117,27755
2697,117,3636
2706,117,49826
2698,117,34435
2705,117,6817
2704,117,24337
2703,117,43101
2702,117,8471
2701,117,14758
2700,117,47090
2696,117,52555
2744,117,28881
2699,117,20202
2745,117,26991
2778,117,3838
2743,117,42546
2713,117,15950
2727,117,42470
2726,117,17732
2725,117,32900
2724,117,53381
2723,117,30536
2722,117,47688
2721,117,25730
2720,117,32537
2719,117,51641
2718,117,20248
2717,117,32419
2716,117,8911
2715,117,10169
2714,117,7881
2691,117,45926
2742,117,18054
2712,117,28193
2711,117,39793
2730,117,7049
2731,117,29700
2732,117,2963
2733,117,9397
2734,117,35796
2735,117,26771
2736,117,22124
2737,117,50707
2738,117,17930
2739,117,9149
2740,117,18814
2741,117,21678
2692,117,8449
2728,117,19624
2690,117,50695
2788,117,35884
2797,117,49022
2796,117,402
2795,117,37092
2794,117,31053
2793,117,1225
2792,117,44304
2791,117,29244
2790,117,28330
2789,117,20721
2673,117,53292
2799,117,35135
2787,117,28397
2786,117,40533
2785,117,42773
2784,117,33371
2783,117,33144
2782,117,18494
2781,117,6709
2780,117,18100
2779,117,17411
2798,117,4437
2672,117,34588
2777,117,47882
2665,117,21362
2810,117,13654
2809,117,22116
2808,117,46650
2807,117,12192
2806,117,5048
2805,117,26417
2662,117,44346
2663,117,33183
2664,117,20985
2666,117,3673
2671,117,18249
2667,117,26058
2668,117,7866
2669,117,44655
2670,117,8629
2804,117,20924
2803,117,14474
2802,117,37797
2801,117,16061
2800,117,14362
2689,117,4109
2729,117,308
2776,117,31229
2775,117,34455
2753,117,20284
2752,117,32899
2751,117,19052
2750,117,8754
2675,117,41732
2676,117,10957
2677,117,25543
2678,117,4631
2679,117,53204
2680,117,9262
2681,117,54007
2682,117,37254
2683,117,21389
2684,117,33215
2685,117,2892
2749,117,24668
2748,117,17060
2747,117,39747
2686,117,3907
2687,117,48060
2688,117,27497
2754,117,18278
2755,117,12014
2756,117,51945
2772,117,32288
2770,117,53076
2769,117,53134
2768,117,26588
2767,117,12142
2766,117,34872
2773,117,28496
2757,117,3055
2674,117,3014
2765,117,18292
2764,117,24077
2763,117,25764
2762,117,48081
2774,117,22525
2761,117,17292
2760,117,7098
2759,117,52297
2758,117,13383
2771,117,12780
31503,1665,39365
31502,1665,35631
31474,1665,51571
31475,1665,19349
31496,1665,31124
31501,1665,12881
31590,1665,46747
31500,1665,16532
31585,1665,35122
31586,1665,42492
31587,1665,18109
31588,1665,44013
31589,1665,37783
31591,1665,15571
31582,1665,34467
31592,1665,5445
31593,1665,52002
31594,1665,6098
31595,1665,31891
31596,1665,26236
31597,1665,13437
31583,1665,52280
31581,1665,46090
31599,1665,53489
31572,1665,13819
31566,1665,54510
31567,1665,30382
31568,1665,20903
31569,1665,49305
31570,1665,40785
31571,1665,34872
31573,1665,17931
31580,1665,48837
31574,1665,53134
31575,1665,3620
31576,1665,37979
31577,1665,24085
31578,1665,46957
31579,1665,48785
31598,1665,35684
31600,1665,49728
31564,1665,33986
31466,1665,50650
31460,1665,37797
31461,1665,38134
31462,1665,54361
31463,1665,7162
31464,1665,38890
31465,1665,46661
31467,1665,11996
31476,1665,16747
31468,1665,16955
31469,1665,22866
31470,1665,5482
31471,1665,4066
31472,1665,44604
31473,1665,3798
31459,1665,38446
31477,1665,52278
31601,1665,47128
31486,1665,3175
31602,1665,18519
31603,1665,9277
31604,1665,10071
31489,1665,18746
31488,1665,16175
31487,1665,49782
31485,1665,4900
31478,1665,6961
31484,1665,3569
31483,1665,49999
31482,1665,9679
31481,1665,50862
31480,1665,37383
31479,1665,38884
31565,1665,38172
31584,1665,18368
31563,1665,7506
31519,1665,24840
31513,1665,47344
31514,1665,33273
31515,1665,20231
31516,1665,21873
31517,1665,23953
31518,1665,15861
31520,1665,48491
31511,1665,46627
31521,1665,36077
31522,1665,9961
31523,1665,6548
31524,1665,29906
31525,1665,7551
31526,1665,9968
31512,1665,52587
31562,1665,3770
31528,1665,8505
31504,1665,7440
31499,1665,39788
31498,1665,4709
31497,1665,25536
31495,1665,3132
31494,1665,27178
31493,1665,32803
31505,1665,4926
31509,1665,23398
31506,1665,6545
31507,1665,32204
31508,1665,42843
31492,1665,23525
31491,1665,8323
31490,1665,1912
31527,1665,18328
31510,1665,1691
31529,1665,46906
31545,1665,40932
31547,1665,39869
31548,1665,36405
31549,1665,46596
31550,1665,32768
31551,1665,52271
31552,1665,8754
31553,1665,14618
31554,1665,26578
31555,1665,30495
31556,1665,28980
31557,1665,22646
31558,1665,12544
31530,1665,43804
31560,1665,48298
31561,1665,30266
31546,1665,15627
31559,1665,28506
31544,1665,9159
31538,1665,47139
31531,1665,15285
31532,1665,11260
31533,1665,27398
31543,1665,39481
31534,1665,6426
31535,1665,2546
31536,1665,34157
31537,1665,54238
31539,1665,11271
31540,1665,53787
31541,1665,23824
31542,1665,20468
10814,550,48715
10809,550,44765
10810,550,48029
10808,550,23075
10811,550,44231
10812,550,53768
10807,550,11248
10806,550,28299
10813,550,19994
10818,550,38143
10815,550,49399
10816,550,14339
10817,550,16403
10804,550,40888
10819,550,33740
10820,550,37708
10883,550,13741
10882,550,39513
10881,550,28712
10880,550,25555
10805,550,44310
10797,550,14373
10803,550,19962
10791,550,35433
10787,550,7830
10786,550,29819
10785,550,16080
10784,550,33908
10788,550,3533
10789,550,12417
10790,550,32914
10878,550,19711
10792,550,10366
10802,550,32018
10793,550,48227
10794,550,19004
10795,550,52590
10796,550,26951
10798,550,5337
10799,550,48018
10800,550,29477
10801,550,17014
10879,550,8145
10834,550,6450
10877,550,49260
10776,550,17403
10870,550,47449
10781,550,2507
10780,550,52793
10779,550,11005
10778,550,17199
10777,550,32384
10775,550,50018
10767,550,15144
10774,550,31113
10773,550,35399
10772,550,9912
10771,550,9073
10770,550,24846
10769,550,22890
10869,550,14748
10868,550,48793
10867,550,45672
10866,550,52460
10865,550,37443
10864,550,27463
10863,550,41671
10862,550,52958
10861,550,29763
10860,550,50480
10859,550,16497
10858,550,44300
10857,550,321
10856,550,9204
10855,550,49125
10854,550,26476
10853,550,15067
10768,550,50757
10766,550,29843
10851,550,37745
10741,550,10074
10747,550,8973
10746,550,24543
10745,550,24753
10744,550,27716
10743,550,53303
10742,550,27355
10740,550,27072
10765,550,2244
10876,550,45418
10871,550,28535
10872,550,22517
10873,550,15096
10874,550,14043
10875,550,21700
10748,550,16302
10749,550,16303
10750,550,35333
10751,550,45773
10752,550,24346
10753,550,35958
10754,550,16743
10755,550,42364
10756,550,19146
10757,550,54263
10758,550,5716
10759,550,44374
10760,550,8243
10761,550,43062
10762,550,3567
10763,550,10340
10764,550,32464
10852,550,20109
10783,550,31047
10846,550,42889
10837,550,51466
10850,550,22066
10849,550,33279
10848,550,33345
10847,550,13924
10845,550,15825
10839,550,32420
10821,550,38871
10822,550,49601
10823,550,14521
10824,550,46459
10825,550,34403
10840,550,16006
10841,550,10554
10842,550,53906
10843,550,45590
10838,550,28693
10844,550,45308
10836,550,51586
10833,550,8969
10827,550,19214
10828,550,14421
10829,550,36209
10835,550,40313
10831,550,816
10826,550,50492
10832,550,25097
10830,550,51265
10782,550,15311
166144,9434,18064
166143,9434,10691
312594,20315,16769
166136,9434,13018
166137,9434,50539
166138,9434,36173
166139,9434,50543
166140,9434,42721
166141,9434,13447
166142,9434,26489
312539,20315,44126
312538,20315,23132
312537,20315,25835
312536,20315,33189
312593,20315,41375
312592,20315,20642
312535,20315,14437
312534,20315,40169
312533,20315,32334
312591,20315,51368
312656,20315,27267
166133,9434,27199
166135,9434,20650
166134,9434,12177
166111,9434,14364
166110,9434,23777
166109,9434,38964
166108,9434,31134
166107,9434,21717
166106,9434,32204
166105,9434,11219
166104,9434,30940
166103,9434,14768
166102,9434,22076
166101,9434,46316
166100,9434,50923
166099,9434,43967
166098,9434,30503
166097,9434,25022
166096,9434,28822
166095,9434,52639
312540,20315,20975
312541,20315,44895
166112,9434,40476
166113,9434,30956
166114,9434,17672
166125,9434,45326
166146,9434,29729
166132,9434,35476
166131,9434,28094
166130,9434,38139
166129,9434,25613
166128,9434,32013
166127,9434,20642
166126,9434,10304
166124,9434,20449
166115,9434,46437
166123,9434,39745
166122,9434,44000
166121,9434,40950
166120,9434,21055
166119,9434,33721
312657,20315,32101
166117,9434,11260
166116,9434,38542
166145,9434,34207
166152,9434,50201
166147,9434,46941
166148,9434,12962
166188,9434,32083
166187,9434,11751
166186,9434,50343
166185,9434,27880
166184,9434,18682
166183,9434,52909
166182,9434,38021
166181,9434,39547
166180,9434,20123
166179,9434,46306
166178,9434,42113
166177,9434,24502
166176,9434,48560
166175,9434,33364
312615,20315,42728
166189,9434,54553
166190,9434,23991
166191,9434,10713
166200,9434,46327
166206,9434,41011
166205,9434,10071
166204,9434,13448
166203,9434,21350
166202,9434,41720
166201,9434,17552
166199,9434,20339
166192,9434,31442
166198,9434,53027
166197,9434,13437
166196,9434,41823
166195,9434,53408
166194,9434,47882
166193,9434,24420
312616,20315,54496
312617,20315,22591
312618,20315,21926
166156,9434,18468
166162,9434,50796
166161,9434,14213
166160,9434,37289
166159,9434,16445
166158,9434,18211
166157,9434,41595
166155,9434,46060
166164,9434,19814
166154,9434,33982
166153,9434,32059
312543,20315,25828
166151,9434,433
166150,9434,18527
166149,9434,23620
166163,9434,46716
312625,20315,54096
312619,20315,20484
166169,9434,10814
312620,20315,42522
166174,9434,9788
166173,9434,11246
166172,9434,31414
166171,9434,53366
166170,9434,38616
166168,9434,46966
312624,20315,24811
166167,9434,12295
166166,9434,16184
166165,9434,10397
312621,20315,43176
312622,20315,51019
312623,20315,36203
312542,20315,39742
166118,9434,24197
312544,20315,24539
312606,20315,27411
312545,20315,23500
312612,20315,10681
312611,20315,51455
312610,20315,23193
312609,20315,44843
312608,20315,51612
312607,20315,51213
312605,20315,23391
312586,20315,36999
312604,20315,38324
312634,20315,26196
312635,20315,49210
312636,20315,45049
312637,20315,24653
312638,20315,40557
312639,20315,41763
312613,20315,38419
312614,20315,25144
312633,20315,22386
312632,20315,41355
312588,20315,4159
312589,20315,48081
312590,20315,23371
312674,20315,30874
312673,20315,30230
312672,20315,48077
312671,20315,21349
312670,20315,49955
312669,20315,38436
312626,20315,37289
312627,20315,47182
312628,20315,33979
312629,20315,51029
312630,20315,25341
312631,20315,37064
312640,20315,37310
312603,20315,31618
312602,20315,42493
312650,20315,42492
312658,20315,32956
312659,20315,42131
312660,20315,39937
312661,20315,39075
312662,20315,25591
312663,20315,23881
312664,20315,28745
312665,20315,46799
312666,20315,48127
312667,20315,53801
312668,20315,50447
312652,20315,21333
312653,20315,39800
312654,20315,34904
312655,20315,24938
312651,20315,23088
312649,20315,5090
312601,20315,21273
312648,20315,28297
312600,20315,43118
312599,20315,39634
312598,20315,43042
312597,20315,24239
312641,20315,37989
312596,20315,46910
312595,20315,51262
312642,20315,12361
312643,20315,2234
312644,20315,17616
166065,9434,15283
166066,9434,39303
312645,20315,38464
312646,20315,21326
312647,20315,22406
312587,20315,44761
312551,20315,28154
312585,20315,50745
312571,20315,27741
312555,20315,34754
312554,20315,46749
312553,20315,45706
312552,20315,21396
312550,20315,29665
312549,20315,33205
312548,20315,52944
166071,9434,54122
166070,9434,25622
312558,20315,42781
312559,20315,14269
312560,20315,24578
312561,20315,22262
312562,20315,45500
312563,20315,26706
312564,20315,50015
312565,20315,48459
312566,20315,43755
312567,20315,37184
312568,20315,41894
312569,20315,23338
312556,20315,28546
312584,20315,48930
312557,20315,53387
166076,9434,41028
166085,9434,11402
166084,9434,12651
166083,9434,28620
166082,9434,47832
166081,9434,43362
166080,9434,10870
166079,9434,30901
166078,9434,32781
166077,9434,20773
166075,9434,32993
166094,9434,10137
166074,9434,50866
166088,9434,13702
166089,9434,46921
166090,9434,14741
166091,9434,21600
166092,9434,25938
166093,9434,26410
166073,9434,12509
166072,9434,18327
312570,20315,41776
312572,20315,42235
166087,9434,26092
312573,20315,47102
312583,20315,43778
312582,20315,35240
312581,20315,45721
312580,20315,54276
312579,20315,41304
312578,20315,50956
312577,20315,28555
166067,9434,54361
166068,9434,25228
166069,9434,31687
312576,20315,22535
166086,9434,38708
312575,20315,51577
312574,20315,20619
312547,20315,54307
312546,20315,36385
140473,7911,8870
140480,7911,49336
140481,7911,47420
140459,7911,54134
140458,7911,43908
140457,7911,42637
6053,293,32125
140456,7911,35883
140478,7911,21600
6054,293,31268
6055,293,54358
6056,293,29396
140479,7911,38496
140477,7911,26501
140472,7911,32590
140476,7911,41746
140475,7911,40007
140474,7911,11612
140460,7911,24234
140461,7911,20366
140462,7911,54109
140464,7911,54379
140465,7911,12847
140466,7911,38054
140467,7911,46153
140468,7911,30466
140469,7911,40823
140470,7911,32585
140471,7911,26623
140463,7911,11599
140490,7911,11433
140482,7911,28380
140508,7911,52895
140511,7911,40786
140512,7911,31919
140513,7911,8935
140514,7911,30763
140515,7911,41373
140516,7911,20382
140517,7911,18064
140518,7911,34154
140519,7911,10205
140520,7911,45338
140521,7911,42273
140522,7911,16056
140523,7911,22744
140531,7911,16159
140530,7911,27212
140529,7911,22680
140528,7911,45352
140527,7911,32469
140526,7911,37015
140524,7911,16851
140525,7911,25730
140510,7911,29572
140507,7911,15967
140483,7911,23854
140506,7911,18419
140484,7911,46860
140485,7911,29234
140486,7911,24813
140487,7911,17725
140488,7911,33253
140489,7911,32291
140491,7911,29455
140492,7911,34188
140493,7911,36121
140494,7911,27701
140495,7911,23091
140496,7911,15390
140497,7911,50281
140498,7911,9537
140499,7911,21204
140500,7911,22432
140501,7911,47349
140502,7911,29684
140503,7911,51825
140504,7911,44260
140505,7911,53486
140509,7911,46801
6131,293,22403
6165,293,32918
140558,7911,32768
140568,7911,43956
140567,7911,20527
140566,7911,42342
140565,7911,21989
140564,7911,52122
140563,7911,52564
140562,7911,21330
140561,7911,14037
140560,7911,33807
140559,7911,40571
140557,7911,25838
6156,293,1180
140556,7911,4631
140555,7911,46513
140554,7911,12997
140553,7911,28073
140552,7911,35129
140551,7911,25352
140550,7911,16028
140549,7911,48737
140548,7911,2187
140547,7911,19079
140569,7911,46245
140570,7911,40153
140571,7911,49150
140572,7911,41881
6159,293,3196
6160,293,35738
6161,293,21945
6162,293,33345
6163,293,9393
6164,293,50053
6166,293,374
6167,293,8365
6168,293,19077
6169,293,11102
6170,293,26958
140442,7911,44345
140581,7911,46824
140580,7911,39954
140579,7911,27517
140578,7911,18893
140577,7911,21486
140576,7911,23264
140575,7911,52688
140574,7911,37340
140573,7911,48592
140546,7911,13816
140545,7911,48374
140544,7911,40544
6183,293,26014
140443,7911,19192
140532,7911,10658
140533,7911,36834
140534,7911,25325
140535,7911,49672
140536,7911,42956
140537,7911,34427
140538,7911,33561
6184,293,48351
6185,293,20134
140539,7911,51473
140540,7911,42216
140541,7911,34861
140542,7911,36848
6192,293,32733
6191,293,36478
6190,293,25631
6189,293,23850
6188,293,19711
6187,293,46564
6186,293,21700
140444,7911,38895
6182,293,44315
140543,7911,33970
6181,293,45126
6171,293,2396
6172,293,9204
6173,293,29763
6174,293,34245
6175,293,52958
6176,293,16903
6177,293,33958
6178,293,49703
6179,293,15087
6180,293,35544
140455,7911,49777
140454,7911,12412
140453,7911,21368
140452,7911,22859
140451,7911,26456
140450,7911,33191
140449,7911,13876
140448,7911,29452
140447,7911,13374
140446,7911,43698
140445,7911,36701
6158,293,21942
6157,293,14208
6090,293,31513
6112,293,40256
6110,293,49611
6109,293,35433
6108,293,37657
6107,293,44127
6106,293,54370
6105,293,49090
6104,293,54203
6103,293,10462
6102,293,39015
6101,293,28125
6100,293,18203
6099,293,48793
6098,293,1897
6097,293,37123
6096,293,39513
6095,293,34762
6094,293,18569
6093,293,29016
6092,293,33030
6091,293,13293
6155,293,39238
6111,293,7460
6113,293,31439
6135,293,50018
6114,293,19214
6137,293,50289
6138,293,550
6139,293,53879
6140,293,11192
6141,293,40917
6130,293,25230
6129,293,13150
6128,293,31167
6127,293,43988
6126,293,49624
6125,293,49601
6124,293,48029
6123,293,43987
6122,293,33165
6121,293,16303
6120,293,32003
6119,293,30078
6118,293,51411
6117,293,30694
6116,293,18862
6115,293,50291
6089,293,53050
6088,293,44166
6087,293,51355
6086,293,9912
6061,293,12829
6060,293,9046
6059,293,18699
6058,293,52026
6142,293,34403
6143,293,29935
6144,293,16643
6134,293,8947
6057,293,146
6145,293,35485
6146,293,12751
6147,293,47839
6148,293,25097
6149,293,51227
6133,293,1947
6150,293,38594
6132,293,20873
6151,293,41159
6152,293,40313
6153,293,17067
6154,293,16773
6062,293,48501
6063,293,14494
6064,293,32018
6076,293,22688
6085,293,29238
6084,293,35733
6083,293,22890
6082,293,13077
6081,293,38485
6080,293,8243
6079,293,7405
6078,293,14716
6077,293,23720
6075,293,24155
6065,293,26878
6074,293,33788
6073,293,22239
6072,293,11170
6071,293,12719
6070,293,24344
6069,293,14078
6068,293,28138
6067,293,23076
6066,293,37793
6136,293,37014
98920,40659,41011
98922,40659,22231
98923,40659,50454
98921,40659,16991
98973,40659,45313
98919,40659,31082
98918,40659,9845
98917,40659,45680
98916,40659,7596
98915,40659,34935
98914,40659,9040
98913,40659,54361
98912,40659,16292
98911,40659,20049
98910,40659,8411
98909,40659,34078
98908,40659,16284
98972,40659,16175
98925,40659,35390
98924,40659,7387
99025,40659,18639
98926,40659,47512
98995,40659,34409
98988,40659,38347
98989,40659,20653
98990,40659,53791
98991,40659,20071
98992,40659,6026
98993,40659,53193
98994,40659,8746
98996,40659,53123
98985,40659,44476
98997,40659,27213
98998,40659,46689
98999,40659,14618
99000,40659,44289
99001,40659,33866
99002,40659,31397
99003,40659,44054
98987,40659,34727
98984,40659,37831
99005,40659,648
98974,40659,33941
98963,40659,24011
98962,40659,31542
98961,40659,5553
98960,40659,13795
98959,40659,29248
98958,40659,49359
98957,40659,39522
98975,40659,8926
98983,40659,38776
98976,40659,24850
98977,40659,8087
98978,40659,40055
98979,40659,33073
98980,40659,9397
98981,40659,19831
98982,40659,13148
99004,40659,19061
99006,40659,35828
98965,40659,39387
99036,40659,18327
99029,40659,25803
99030,40659,45769
99031,40659,54026
99032,40659,4090
99033,40659,29376
99034,40659,6923
99035,40659,9968
99037,40659,41231
99027,40659,16278
99038,40659,41877
99039,40659,856
98927,40659,38270
99040,40659,31062
99041,40659,49277
99042,40659,22554
99043,40659,28539
99028,40659,26420
99026,40659,13626
99007,40659,5401
99015,40659,10931
99008,40659,27015
99009,40659,35452
99010,40659,8463
99011,40659,18290
99012,40659,49087
99013,40659,53615
99014,40659,11522
99016,40659,53076
99024,40659,27652
99017,40659,22380
99018,40659,43420
99019,40659,17784
99020,40659,32083
99021,40659,39858
99022,40659,46982
99023,40659,26623
98964,40659,50945
98986,40659,7237
98947,40659,24803
98936,40659,42837
98955,40659,29452
98956,40659,45004
98930,40659,21135
98931,40659,43276
98932,40659,23091
98934,40659,40642
98935,40659,46614
98937,40659,15917
98953,40659,41491
98938,40659,53226
98939,40659,47517
98944,40659,51074
98943,40659,37167
98942,40659,49746
98941,40659,3474
98940,40659,51831
98954,40659,39841
98933,40659,39761
98966,40659,29892
98929,40659,8038
98967,40659,20248
98948,40659,12674
98949,40659,17614
98950,40659,54188
98951,40659,46603
98928,40659,35593
98952,40659,41999
98971,40659,51894
98970,40659,30538
98969,40659,16905
98946,40659,49336
98945,40659,21656
98968,40659,10464
27642,1444,8898
27629,1444,52544
27643,1444,6466
27622,1444,8875
27623,1444,26288
27624,1444,41532
27625,1444,1912
27626,1444,53687
27627,1444,50241
27628,1444,41302
27635,1444,49342
27630,1444,10277
27631,1444,5518
27632,1444,49402
27633,1444,39571
27634,1444,29017
27636,1444,3107
27637,1444,43753
27638,1444,35634
17762,915,39303
27639,1444,10805
27640,1444,14969
27641,1444,16794
17761,915,7162
17772,915,28506
17763,915,41932
27615,1444,12651
27613,1444,14314
27705,1444,53847
27706,1444,47811
27707,1444,4444
68413,52292,15510
27708,1444,39481
27709,1444,34725
27710,1444,46090
17850,915,2177
17851,915,28481
68414,52292,41013
68415,52292,15228
68416,52292,25177
68417,52292,16727
68418,52292,41310
68419,52292,2402
68420,52292,51310
27614,1444,4263
27616,1444,39982
17764,915,50855
27617,1444,33213
17765,915,14948
17766,915,16532
17767,915,3283
17768,915,10114
17769,915,3885
17770,915,49980
17771,915,52740
27645,1444,54155
17773,915,41732
17774,915,13765
17775,915,18682
17776,915,33861
17777,915,17967
27621,1444,46375
27620,1444,16175
27619,1444,24373
27618,1444,49781
27644,1444,14935
27667,1444,5809
27646,1444,24827
27661,1444,8502
27659,1444,36585
27658,1444,19490
27657,1444,22315
27656,1444,7459
27655,1444,3549
27654,1444,19213
27653,1444,27169
27652,1444,54214
27651,1444,8911
27650,1444,34238
27649,1444,27370
27648,1444,33657
27647,1444,18786
27685,1444,8359
17837,915,15798
17836,915,24251
17835,915,44685
17834,915,33314
17833,915,49659
27660,1444,12297
27662,1444,52312
27723,1444,3259
27663,1444,4959
27669,1444,24206
27670,1444,16036
27671,1444,39862
27672,1444,32246
27673,1444,48949
27674,1444,49028
27675,1444,34450
27676,1444,42035
27677,1444,53152
27678,1444,35490
27679,1444,53620
27680,1444,37939
27681,1444,15250
27682,1444,40734
27683,1444,33214
27684,1444,5182
27666,1444,2546
27665,1444,33299
27664,1444,45435
17832,915,25977
17831,915,47696
17830,915,9145
17829,915,46198
17843,915,28485
17844,915,9797
17845,915,30266
17846,915,31836
17847,915,16883
17848,915,11317
17849,915,51242
27697,1444,41738
27698,1444,18484
27699,1444,42539
27700,1444,42979
27701,1444,44531
27702,1444,4431
27703,1444,29904
27726,1444,39954
27725,1444,24956
27704,1444,4232
27668,1444,31800
27724,1444,44477
17842,915,10233
17841,915,52271
17840,915,39869
68422,52292,13460
17828,915,18826
17827,915,45256
17826,915,6426
17825,915,33518
17824,915,8930
27686,1444,45369
27687,1444,45527
27688,1444,11540
27689,1444,22165
17839,915,7781
27690,1444,5195
27691,1444,20500
27692,1444,50537
27693,1444,34447
27694,1444,43863
27695,1444,7111
27696,1444,21723
17838,915,40932
68421,52292,12302
68436,52292,33438
68423,52292,13463
27596,1444,16072
68526,52292,12788
68527,52292,52232
68528,52292,46831
68529,52292,26209
68530,52292,47042
68531,52292,41892
68532,52292,27465
68533,52292,47071
68534,52292,34473
68535,52292,27456
68536,52292,18694
68537,52292,35248
68538,52292,27064
68539,52292,45430
68540,52292,43897
68541,52292,52243
68542,52292,35795
68543,52292,41480
68544,52292,27486
68545,52292,40796
17854,915,44515
17855,915,45693
17856,915,44832
17857,915,53076
17858,915,51972
17859,915,41209
17860,915,12359
68525,52292,11324
68524,52292,48100
68523,52292,22975
17807,915,32821
17853,915,9397
68501,52292,54032
68502,52292,52419
68503,52292,51705
68504,52292,33559
68505,52292,37736
68506,52292,37681
68507,52292,25975
68508,52292,40851
68509,52292,31841
17805,915,13514
17806,915,15575
17808,915,16590
68522,52292,22901
68510,52292,25760
68511,52292,52375
68512,52292,51222
68513,52292,50542
68514,52292,4421
68515,52292,5016
68516,52292,47871
68517,52292,9597
68518,52292,26616
68519,52292,53839
68520,52292,46118
68521,52292,52449
17861,915,1706
17862,915,48333
17863,915,53606
27721,1444,11136
17892,915,20542
17893,915,5693
27711,1444,15480
27712,1444,36677
27713,1444,25371
27714,1444,22565
27715,1444,15486
27716,1444,27269
