,node_1,node_2
22511,3886,36903
22510,3886,21281
23946,4144,36558
22509,3886,33522
23945,4144,15785
23953,4144,41637
23947,4144,30752
52427,9697,27881
52424,9697,17909
52429,9697,29941
52425,9697,33253
52423,9697,28536
52422,9697,33672
52426,9697,17416
52431,9697,33482
23948,4144,30501
52432,9697,38481
52433,9697,9746
23952,4144,38902
23951,4144,24246
23950,4144,37028
23949,4144,32622
52428,9697,23503
23926,4144,14632
23939,4144,6963
4688,746,2091
4696,746,3195
4695,746,11338
4694,746,5569
4693,746,7857
4692,746,6863
4691,746,9697
4690,746,1383
4689,746,4591
4687,746,21718
26092,4540,33577
26083,4540,28753
26084,4540,25351
26085,4540,28244
26086,4540,21176
26087,4540,14091
26088,4540,16538
26089,4540,21936
26090,4540,14568
4697,746,24677
4698,746,2514
4699,746,7579
4700,746,31238
4717,746,41294
4716,746,35729
4715,746,9057
4714,746,26489
4713,746,26238
4712,746,37171
4711,746,10433
4710,746,32345
4709,746,14828
4708,746,18678
4707,746,10435
4706,746,6067
4705,746,30573
4704,746,17614
4703,746,28221
4702,746,10182
4701,746,13818
26091,4540,7342
26093,4540,11688
23938,4144,22539
23927,4144,35170
30566,5365,32224
30567,5365,13940
34724,14331,34912
30568,5365,11724
23923,4144,8846
23924,4144,29367
23925,4144,19266
22506,3886,41646
23928,4144,31366
26094,4540,19343
23929,4144,14398
23931,4144,20102
23932,4144,7607
23933,4144,3561
23934,4144,8149
23935,4144,35842
23936,4144,19282
23937,4144,10499
30565,5365,8517
30564,5365,11491
26113,4540,8213
26112,4540,6817
26095,4540,13413
26096,4540,20631
26097,4540,18755
26098,4540,25372
26099,4540,8656
26100,4540,9773
26101,4540,37742
26102,4540,40303
26103,4540,14743
26104,4540,35586
26105,4540,37214
26106,4540,19045
26107,4540,33306
26108,4540,13966
26109,4540,28373
26110,4540,35669
26111,4540,27567
22507,3886,29217
37028,6583,17631
22505,3886,24879
34697,14331,16119
34695,14331,31176
34694,14331,40960
8855,1440,14921
37023,6583,24910
8854,1440,39696
8853,1440,2271
8852,1440,32357
8851,1440,37932
8850,1440,2575
8849,1440,3452
8848,1440,3305
8847,1440,25491
8846,1440,35350
8845,1440,7746
8844,1440,22317
8843,1440,1910
8842,1440,9765
34696,14331,37678
34698,14331,34582
8840,1440,37131
34699,14331,12190
34716,14331,24879
34715,14331,13462
34714,14331,10255
34713,14331,33285
37022,6583,33891
34712,14331,20216
34711,14331,11190
34710,14331,13421
34708,14331,27301
34707,14331,14143
34706,14331,16843
34705,14331,38457
34704,14331,35049
34703,14331,11827
34702,14331,22991
34701,14331,28969
34700,14331,13622
8841,1440,14144
8839,1440,36279
22504,3886,10718
52405,9697,35249
52407,9697,5059
52408,9697,17104
52409,9697,32010
52410,9697,31535
52411,9697,29157
52412,9697,33618
37035,6583,10484
37034,6583,32751
30573,5365,24961
30572,5365,24671
30571,5365,30342
30570,5365,34015
30569,5365,15597
37033,6583,40315
37032,6583,21539
37031,6583,16651
37030,6583,6742
52406,9697,39750
52404,9697,41587
8838,1440,30267
52403,9697,12648
37024,6583,16763
8837,1440,39835
8836,1440,12397
8835,1440,17275
8834,1440,29065
8833,1440,35652
8832,1440,11780
8831,1440,21903
8830,1440,40125
8829,1440,39862
8828,1440,16877
8827,1440,23842
8826,1440,7640
8825,1440,24796
37025,6583,16519
37026,6583,12229
37027,6583,17174
34717,14331,31111
34718,14331,23702
34719,14331,19931
6438,33141,25168
6436,33141,28888
6435,33141,41057
6434,33141,22211
6433,33141,12455
6432,33141,23455
6431,33141,24560
6430,33141,24184
6429,33141,17104
6428,33141,11145
6427,33141,11035
6426,33141,30267
6425,33141,20783
6424,33141,18868
6423,33141,17091
6422,33141,17704
6421,33141,6159
6420,33141,31388
6437,33141,31024
6439,33141,24561
34720,14331,39652
6440,33141,37930
22503,3886,14315
22502,3886,10255
22501,3886,8279
22500,3886,32742
22499,3886,35437
22498,3886,38959
22497,3886,31946
22496,3886,16593
22495,3886,20871
22494,3886,17324
22493,3886,13622
22492,3886,13656
22491,3886,7329
37029,6583,36712
6443,33141,40469
6442,33141,18169
6441,33141,21443
6419,33141,19024
6418,33141,22749
6417,33141,3506
6416,33141,29575
37007,6583,41123
37008,6583,21015
37009,6583,40241
37010,6583,36617
37011,6583,25358
37012,6583,33655
37013,6583,19190
37014,6583,41570
37015,6583,11218
37016,6583,33924
37017,6583,17896
37018,6583,11023
37019,6583,9646
37020,6583,15236
37021,6583,35707
34722,14331,38728
34721,14331,15538
37006,6583,33182
37005,6583,22603
52413,9697,33111
22487,3886,22991
34723,14331,29894
6415,33141,16162
6414,33141,1154
6413,33141,30633
22490,3886,8529
22489,3886,9175
22488,3886,18661
22486,3886,11820
52414,9697,32310
22485,3886,29467
22484,3886,14331
22483,3886,10638
22482,3886,36925
52417,9697,28221
52416,9697,10382
52415,9697,25731
23930,4144,19851
34709,14331,40579
30585,5365,38932
106871,25358,33014
30579,5365,15735
30578,5365,19960
106889,25358,28071
106866,25358,6855
106887,25358,27363
106870,25358,37678
106881,25358,7509
106882,25358,9084
106878,25358,35015
106879,25358,35467
30583,5365,11080
30577,5365,38005
30580,5365,24544
106869,25358,31056
106868,25358,1092
106865,25358,27623
30584,5365,14986
106864,25358,38415
106863,25358,26259
106862,25358,26871
106861,25358,25857
106867,25358,28455
106860,25358,33735
106880,25358,33637
106888,25358,32751
106859,25358,5434
106874,25358,26277
30591,5365,12223
30592,5365,18132
106884,25358,30325
30593,5365,38651
30594,5365,35827
30588,5365,28774
30582,5365,15479
106883,25358,37763
106885,25358,41671
106873,25358,29174
106886,25358,19931
106876,25358,37687
106877,25358,41177
106872,25358,28865
30590,5365,32510
30589,5365,8837
30574,5365,11565
30576,5365,23877
30586,5365,14353
30575,5365,15728
106875,25358,26145
30581,5365,29647
30587,5365,35844
8110,35147,22482
4515,707,14151
4516,707,32699
4517,707,15333
4514,707,17586
4518,707,25662
4523,707,38361
8109,35147,12883
8108,35147,10933
48348,8799,17033
8107,35147,26990
8105,35147,9635
4519,707,34757
8104,35147,7121
8103,35147,34209
27784,4832,16034
4520,707,4870
4521,707,29633
4522,707,10818
8106,35147,11722
2088,325,34487
4513,707,32044
9399,40860,40024
2098,325,33849
2097,325,31100
2096,325,32546
2095,325,26454
2094,325,15156
2093,325,35053
2092,325,30016
2091,325,6093
2090,325,24585
2089,325,32596
2087,325,26955
2100,325,23643
2086,325,7853
2085,325,34396
2084,325,3614
2083,325,24574
2082,325,25931
2081,325,16130
2080,325,27325
4508,707,8353
4507,707,20601
4506,707,14171
2099,325,9660
2101,325,29572
27763,4832,8674
41550,7428,26199
4512,707,20255
8111,35147,30318
41036,7342,26118
41554,7428,35687
41553,7428,22468
27766,4832,15300
27765,4832,6113
27764,4832,19503
41552,7428,31032
41551,7428,15830
41549,7428,33346
2102,325,9673
4511,707,8611
4510,707,18873
4509,707,22908
2109,325,2471
2108,325,19262
2107,325,14238
2106,325,39738
2105,325,20093
2104,325,364
2103,325,31552
48347,8799,14606
27767,4832,35128
41011,7342,33272
9391,40860,40832
9404,40860,35060
41015,7342,9561
9395,40860,28315
9394,40860,16419
95467,21052,30629
95468,21052,37372
9393,40860,40611
9392,40860,3784
9390,40860,39150
41012,7342,37034
48350,8799,20257
48349,8799,20563
27782,4832,11478
27783,4832,41383
9389,40860,6253
9388,40860,20043
41016,7342,17265
41017,7342,29561
9403,40860,31030
95465,21052,29105
95466,21052,41701
27781,4832,15208
48351,8799,22044
41019,7342,29150
9400,40860,4583
48352,8799,20601
41020,7342,39082
41021,7342,33577
41022,7342,14451
41023,7342,37082
41024,7342,8213
48353,8799,23994
9401,40860,31209
9397,40860,19037
9402,40860,28622
9396,40860,3487
41025,7342,13080
41026,7342,22004
41555,7428,26162
41018,7342,21936
95464,21052,29703
95463,21052,24786
95458,21052,35388
27771,4832,6159
27770,4832,22225
9382,40860,14827
9381,40860,33339
48361,8799,9862
27769,4832,21723
27768,4832,11133
41029,7342,32693
41039,7342,24794
41038,7342,22514
41037,7342,38865
9380,40860,29865
9379,40860,22700
9378,40860,29851
9377,40860,39919
9376,40860,28790
9375,40860,38830
41040,7342,37742
41013,7342,28906
95462,21052,40431
95459,21052,30664
9387,40860,26964
95461,21052,22460
27780,4832,8121
9386,40860,27421
9385,40860,4599
9384,40860,24817
27779,4832,21332
27778,4832,11260
9383,40860,27475
41014,7342,40908
27777,4832,41420
27776,4832,40292
27775,4832,7395
27774,4832,7490
27773,4832,13325
27772,4832,8144
95460,21052,21001
8112,35147,13607
9398,40860,13200
41030,7342,38334
8127,35147,3484
95449,21052,32944
48344,8799,19839
48345,8799,35933
48346,8799,8489
25630,4466,25646
27762,4832,35996
48360,8799,38150
8128,35147,31851
41541,7428,36201
8129,35147,10785
8130,35147,5096
8131,35147,30326
25645,4466,37630
25629,4466,33837
25628,4466,16916
25627,4466,25875
8126,35147,14072
8125,35147,9022
48359,8799,17876
8124,35147,18989
48336,8799,32122
48337,8799,15463
41527,7428,19133
41034,7342,22371
41035,7342,35271
48338,8799,36267
48339,8799,40761
48340,8799,30905
48341,8799,17345
8120,35147,13953
8121,35147,14261
8122,35147,34670
8123,35147,37469
48342,8799,14017
48343,8799,10532
27791,4832,20933
41540,7428,29388
41033,7342,33981
48332,8799,37525
41537,7428,36241
41538,7428,10467
27789,4832,29778
41530,7428,16700
41529,7428,19963
27790,4832,11523
41528,7428,15681
48333,8799,24618
41539,7428,19832
95439,21052,33319
95440,21052,30111
95441,21052,26691
48334,8799,22090
95442,21052,34090
95443,21052,33695
95444,21052,22750
95450,21052,29292
41536,7428,39828
41535,7428,29355
41534,7428,41454
95448,21052,26958
95457,21052,39640
95456,21052,9717
95455,21052,33296
95454,21052,40926
95453,21052,39383
8132,35147,40511
95452,21052,32066
95451,21052,29237
95447,21052,24339
95446,21052,25841
95445,21052,27578
41531,7428,41665
41532,7428,20317
41533,7428,34135
48335,8799,11980
41526,7428,25857
41032,7342,12259
41544,7428,28658
48356,8799,33685
48357,8799,37267
48358,8799,9474
25640,4466,37775
25639,4466,40068
25638,4466,4701
41545,7428,14882
41027,7342,23598
25642,4466,11362
25637,4466,18163
41028,7342,24448
4502,707,33286
4501,707,41379
4500,707,6954
4499,707,17590
4498,707,6202
25641,4466,8427
25643,4466,34678
41031,7342,16681
27785,4832,7621
48354,8799,16192
41548,7428,27523
48355,8799,30365
41547,7428,35491
4505,707,23385
8113,35147,29017
8114,35147,11774
27786,4832,36554
8115,35147,25433
27787,4832,38745
27788,4832,31953
4504,707,14975
4503,707,17091
25622,4466,32136
41546,7428,27170
25644,4466,15132
4497,707,5774
4496,707,24715
25625,4466,14402
8117,35147,592
25635,4466,17111
25634,4466,39974
25633,4466,27510
25626,4466,37359
25632,4466,22238
25624,4466,40370
25623,4466,27538
8116,35147,23764
25616,4466,22429
25617,4466,29048
25631,4466,8985
41542,7428,37479
41543,7428,20889
25618,4466,27276
4494,707,13314
4495,707,8617
25619,4466,38996
8118,35147,18901
8119,35147,13830
25620,4466,4736
25621,4466,16663
25636,4466,36971
34083,6026,38831
34101,6026,37214
34106,6026,21120
25090,4363,26224
34097,6026,29165
34105,6026,28066
19259,20862,36903
25081,4363,27135
34107,6026,37291
25080,4363,24570
34098,6026,40060
19258,20862,8795
34915,6188,31440
34084,6026,20417
19260,20862,19539
25089,4363,6721
25088,4363,18275
34095,6026,34604
34085,6026,40693
34096,6026,13080
19257,20862,29797
34102,6026,31455
34919,6188,15934
19256,20862,37833
34923,6188,35437
19239,20862,41571
19240,20862,35299
42898,7667,20738
42897,7667,16419
19241,20862,31882
34924,6188,32742
34922,6188,13622
34931,6188,41381
19242,20862,41534
34933,6188,26243
19243,20862,34912
25082,4363,4471
25083,4363,28340
19244,20862,28263
34932,6188,25358
19238,20862,14331
42906,7667,11796
34109,6026,30371
19233,20862,8543
19234,20862,31518
34926,6188,27500
34925,6188,33761
34111,6026,28743
34110,6026,25265
34108,6026,30246
19237,20862,29095
19235,20862,30466
19236,20862,26669
34927,6188,39946
34928,6188,11872
34929,6188,24879
34930,6188,13265
25084,4363,18392
19245,20862,13656
25085,4363,10557
19251,20862,41697
34934,6188,37405
19246,20862,13622
19247,20862,38180
19248,20862,31673
19249,20862,12902
19250,20862,10255
19252,20862,24697
25086,4363,4809
19253,20862,13265
19254,20862,24879
19255,20862,21495
42909,7667,18917
42908,7667,30101
42907,7667,30280
34916,6188,37877
34917,6188,41538
34918,6188,22760
34920,6188,7329
42910,7667,32510
42911,7667,8804
34921,6188,14214
42894,7667,22856
42895,7667,11728
42896,7667,33435
42912,7667,9303
42913,7667,40617
34100,6026,27821
34087,6026,31611
34086,6026,41280
34099,6026,7918
25087,4363,14448
34103,6026,21887
19261,20862,33854
34094,6026,29472
42888,7667,28790
42901,7667,8837
42900,7667,15728
42893,7667,41484
42891,7667,26357
42890,7667,40398
42889,7667,12950
34093,6026,10045
25108,4363,24095
34907,6188,23548
34908,6188,10058
34909,6188,14143
34104,6026,15871
25098,4363,11084
34910,6188,28969
42902,7667,11109
42903,7667,14848
42904,7667,33798
42905,7667,40869
25097,4363,24550
25096,4363,13806
25095,4363,21773
25094,4363,27349
25093,4363,7539
25092,4363,18622
25091,4363,19182
42916,7667,30631
42915,7667,32354
42914,7667,41652
34906,6188,33014
34088,6026,38021
34089,6026,34265
25099,4363,26111
42892,7667,22358
34911,6188,38959
25106,4363,4649
34914,6188,31484
25103,4363,28889
25102,4363,39186
25101,4363,20336
42899,7667,21684
34090,6026,23568
34091,6026,23085
34092,6026,30180
25105,4363,34036
25107,4363,37704
34913,6188,25555
34912,6188,11820
25100,4363,18163
25104,4363,41509
18817,3195,30933
18794,3195,31017
14130,27899,30866
14131,27899,24122
18818,3195,24751
96138,21278,28887
18795,3195,36856
18796,3195,20271
96139,21278,23839
32716,5774,11025
32715,5774,27487
18797,3195,6718
96124,21278,27142
32714,5774,25624
96136,21278,6976
18792,3195,10724
9251,28010,37345
9250,28010,16831
18793,3195,19543
9249,28010,10987
9248,28010,28909
9247,28010,35364
9246,28010,12228
9245,28010,7532
32706,5774,17586
32707,5774,15963
32708,5774,29397
32709,5774,41254
32710,5774,31959
32711,5774,10274
32712,5774,18421
32713,5774,11593
96137,21278,23221
96135,21278,35433
14132,27899,32576
96123,21278,32009
18814,3195,27732
18803,3195,7828
18812,3195,21338
18804,3195,34567
18811,3195,40344
18805,3195,21109
18810,3195,32739
96133,21278,32024
14139,27899,13008
18809,3195,10281
96122,21278,36353
18806,3195,41098
18808,3195,20959
18807,3195,5580
14138,27899,39295
18802,3195,31659
21346,3657,40467
9253,28010,5205
18801,3195,16169
18800,3195,22329
18799,3195,6960
96145,21278,24862
18798,3195,31003
21345,3657,8803
14137,27899,10164
18815,3195,29932
14136,27899,28492
14135,27899,32891
14134,27899,19963
14133,27899,18516
18816,3195,15324
9252,28010,29949
9265,28010,37252
9254,28010,34997
21342,3657,5749
21340,3657,32247
21349,3657,33485
21341,3657,35731
96132,21278,29183
32694,5774,28593
32695,5774,34687
32696,5774,10897
96141,21278,17939
96140,21278,7137
96131,21278,24847
21343,3657,34078
96143,21278,41336
96144,21278,39531
96121,21278,30326
21339,3657,14346
96142,21278,22123
21338,3657,33927
96130,21278,22198
31059,5457,25311
31058,5457,6596
31057,5457,20575
31056,5457,40823
32689,5774,26389
32690,5774,38855
96129,21278,30724
32693,5774,18319
96128,21278,16544
96127,21278,22179
96126,21278,37006
32691,5774,33102
21348,3657,33522
32692,5774,33915
21344,3657,41697
9272,28010,6585
9255,28010,36385
9261,28010,24103
21332,3657,11667
32703,5774,11037
32704,5774,8611
32705,5774,19911
9263,28010,6364
9262,28010,8414
21331,3657,14980
32701,5774,12526
96125,21278,40698
9260,28010,2676
9259,28010,24843
9258,28010,27550
9257,28010,21301
9256,28010,40664
32702,5774,30192
32700,5774,40741
21337,3657,10781
9269,28010,18176
21336,3657,29387
21335,3657,23264
21334,3657,8529
21333,3657,39946
9271,28010,20397
9270,28010,6866
9268,28010,4220
9264,28010,22211
9267,28010,16192
9266,28010,5435
21347,3657,38709
32697,5774,5960
32698,5774,11821
32699,5774,26401
18791,3195,3312
18813,3195,34187
378,27441,5186
372,27441,2429
12157,2014,2816
96148,21278,30949
96147,21278,29133
363,27441,27325
364,27441,11629
31072,5457,5919
31073,5457,6494
31074,5457,39707
365,27441,10451
366,27441,39011
96134,21278,22018
367,27441,10469
368,27441,10491
369,27441,20818
370,27441,40136
12158,2014,16859
14157,27899,39696
12159,2014,16608
21322,3657,39116
382,27441,30240
383,27441,19376
14149,27899,1812
384,27441,10665
14150,27899,4286
14151,27899,4436
21323,3657,3886
14156,27899,35619
12161,2014,35467
12160,2014,29408
14152,27899,10943
14153,27899,33387
14154,27899,34338
14155,27899,28006
371,27441,18573
31075,5457,15739
14148,27899,7411
12156,2014,9371
389,27441,32043
390,27441,32710
12152,2014,5395
12151,2014,18719
12150,2014,2726
12149,2014,4180
12148,2014,5065
12147,2014,15441
12146,2014,40421
12145,2014,38852
12144,2014,14066
12143,2014,4707
12142,2014,40534
377,27441,27773
12141,2014,21226
12139,2014,22595
388,27441,35627
387,27441,13484
376,27441,6997
12155,2014,17291
12154,2014,32379
12153,2014,8202
373,27441,16145
374,27441,15021
375,27441,24544
96146,21278,30798
386,27441,13432
385,27441,35533
12134,2014,6396
12135,2014,31207
12136,2014,18245
12137,2014,7277
12138,2014,2060
31076,5457,29035
12140,2014,34867
379,27441,2766
380,27441,13996
21328,3657,25397
21329,3657,23386
14142,27899,17646
14141,27899,25687
31081,5457,37140
21330,3657,9413
31071,5457,36947
14140,27899,37270
31070,5457,29862
381,27441,29263
31069,5457,12816
31068,5457,9411
31067,5457,34800
31066,5457,18700
31065,5457,30520
31064,5457,40158
31063,5457,37592
31077,5457,26281
21327,3657,15140
21326,3657,24935
21325,3657,31176
14146,27899,12779
31078,5457,40018
31079,5457,17631
31060,5457,15420
31080,5457,20263
21324,3657,15801
14147,27899,21986
31061,5457,21859
31062,5457,34046
31083,5457,27569
31082,5457,12463
14145,27899,8289
14144,27899,34656
14143,27899,18425
42150,7532,32336
42149,7532,16562
112489,27913,30287
112490,27913,34905
4393,696,6855
27443,4768,28638
112491,27913,39863
112492,27913,33969
27444,4768,26342
112467,27913,35205
27440,4768,30859
4392,696,10243
42147,7532,35519
42148,7532,27016
4381,696,2121
4382,696,1900
4383,696,37678
4384,696,34394
4385,696,7135
4386,696,12190
4387,696,12991
4388,696,11335
4389,696,5335
4390,696,32320
112487,27913,38082
112488,27913,28016
4395,696,29073
649,92,22009
4391,696,10173
4394,696,21803
4406,696,6188
27442,4768,33837
112493,27913,28956
41671,38568,16964
4397,696,3366
112468,27913,40119
112469,27913,32758
4398,696,34874
41670,38568,23526
41669,38568,23737
648,92,3931
4396,696,16665
4399,696,806
27441,4768,36051
42158,7532,25129
41668,38568,37093
41667,38568,26882
4400,696,36906
4401,696,16854
4402,696,35820
4403,696,31355
4404,696,27508
4405,696,25358
4407,696,5271
643,92,35333
642,92,10804
641,92,4388
640,92,30334
639,92,24753
42151,7532,25603
22581,3900,29407
27454,4768,17111
647,92,28549
22574,3900,41209
22572,3900,12927
112479,27913,9516
112480,27913,37346
112481,27913,33788
112482,27913,39594
112483,27913,36701
112484,27913,41619
112485,27913,31846
112486,27913,40126
22571,3900,10426
22570,3900,10701
92310,31127,40627
22569,3900,18444
22568,3900,28039
22567,3900,3992
22566,3900,25857
22565,3900,10547
22564,3900,33735
22563,3900,6552
22585,3900,37294
42159,7532,19262
92309,31127,5190
92308,31127,26353
22573,3900,39920
22575,3900,21033
41674,38568,13297
22576,3900,34183
22582,3900,41433
42156,7532,37357
42155,7532,26976
42154,7532,40346
22583,3900,39853
42153,7532,40985
22584,3900,19387
112470,27913,36770
112471,27913,34650
112472,27913,28698
112473,27913,36933
22580,3900,22313
22579,3900,37763
112474,27913,41165
112475,27913,38920
112476,27913,7076
42152,7532,41468
92311,31127,2865
92312,31127,26092
22578,3900,23864
112477,27913,28427
112478,27913,36053
22577,3900,20333
92307,31127,29035
41682,38568,37833
27445,4768,8782
79628,16154,21508
79630,16154,34990
27451,4768,22238
79631,16154,25857
27450,4768,22948
79632,16154,34649
79633,16154,11618
41660,38568,6378
41661,38568,35759
41662,38568,40285
41663,38568,17720
79634,16154,34183
41664,38568,10028
41665,38568,18613
41666,38568,31140
27449,4768,10498
41673,38568,17109
41672,38568,40216
27448,4768,10923
22560,3900,29714
22559,3900,10801
646,92,20152
27447,4768,38244
27446,4768,15227
79629,16154,21864
79627,16154,5112
41681,38568,23663
79626,16154,23419
41680,38568,34889
41679,38568,20265
41678,38568,29043
41677,38568,34672
27461,4768,6498
27460,4768,12242
27459,4768,31634
27438,4768,36971
27439,4768,16663
41676,38568,9298
41675,38568,17781
645,92,14611
644,92,41377
27458,4768,8526
22562,3900,41486
22561,3900,34987
41659,38568,38930
27457,4768,41359
27456,4768,11982
27455,4768,35734
42157,7532,14917
27453,4768,14780
27452,4768,10147
56458,8369,22597
42146,7532,33747
1035,138,916
42144,7532,25646
27437,4768,38031
29369,5129,15689
29370,5129,21179
92317,31127,27569
1033,138,13006
1034,138,26765
92299,31127,33021
1036,138,18838
42145,7532,20452
1037,138,7509
56462,8369,34302
1038,138,24560
1039,138,36793
79637,16154,24490
1040,138,7367
1041,138,18810
92316,31127,23617
92315,31127,20276
92314,31127,28533
92313,31127,35745
79648,16154,26318
56445,8369,27584
32802,5782,22706
79645,16154,24398
29387,5129,12501
32805,5782,12526
32806,5782,17562
79643,16154,31734
79644,16154,18988
29388,5129,30148
29389,5129,41403
32807,5782,7824
32808,5782,14619
92296,31127,20140
56461,8369,19385
32809,5782,30192
32810,5782,21843
79646,16154,33045
79647,16154,40143
27436,4768,15837
42135,7532,29542
42136,7532,19211
92318,31127,37140
56460,8369,39986
1042,138,23956
92300,31127,25252
79649,16154,17194
32818,5782,34754
29376,5129,1717
42138,7532,21552
29375,5129,36744
29374,5129,23621
56449,8369,4356
56448,8369,11590
56447,8369,18548
56446,8369,21145
32817,5782,37978
29373,5129,35340
79650,16154,32751
29372,5129,40091
29371,5129,33767
92302,31127,41253
92301,31127,25148
32819,5782,2999
32820,5782,38855
32821,5782,27487
32822,5782,38361
665,92,12599
29377,5129,8910
56450,8369,22068
56451,8369,17698
32816,5782,12752
79636,16154,35015
1043,138,854
79651,16154,37970
32811,5782,16806
42143,7532,32057
42142,7532,32398
42141,7532,22099
42140,7532,2940
32812,5782,34105
56457,8369,33045
56456,8369,11001
56455,8369,22961
56454,8369,25217
56453,8369,15364
42139,7532,30847
56452,8369,14700
32813,5782,32788
32814,5782,18414
32815,5782,39825
32803,5782,6476
32804,5782,34953
1032,138,18290
660,92,16321
655,92,40340
79635,16154,29355
656,92,27649
41683,38568,40109
41684,38568,36339
41685,38568,10013
657,92,15778
658,92,18493
659,92,23062
661,92,3678
1020,138,22784
79640,16154,32233
79639,16154,19878
56440,8369,23174
79638,16154,37687
56459,8369,29131
27435,4768,27409
56441,8369,26484
1031,138,26141
1018,138,4071
56439,8369,19325
56438,8369,4841
654,92,22020
653,92,10746
79652,16154,29922
29363,5129,6075
29364,5129,37525
29365,5129,10096
29366,5129,6117
56436,8369,33100
56437,8369,36678
29378,5129,32120
29379,5129,21915
29367,5129,9944
92320,31127,38026
92294,31127,26551
650,92,21095
79642,16154,20259
79641,16154,27169
92319,31127,33994
29368,5129,13825
651,92,21943
652,92,13040
1019,138,2904
1017,138,41122
32796,5782,14843
32800,5782,24482
1027,138,14262
29386,5129,26507
42133,7532,21284
42134,7532,32358
92298,31127,30520
92306,31127,34451
92305,31127,41057
92297,31127,37730
56443,8369,5534
56444,8369,23034
92304,31127,27628
92295,31127,37574
92303,31127,25239
32801,5782,28689
1028,138,16220
1029,138,21521
1030,138,38378
1026,138,4036
29385,5129,32923
29384,5129,28947
29383,5129,37634
32797,5782,7233
1021,138,5373
56442,8369,32901
1022,138,14606
42137,7532,27269
1023,138,10298
1024,138,8480
29380,5129,21535
32799,5782,11025
29382,5129,16053
29381,5129,34625
664,92,11041
662,92,40309
663,92,26465
1025,138,27802
32798,5782,32626
9554,35188,34688
585,82,18741
586,82,35827
39286,6995,11375
39285,6995,35122
587,82,24006
46286,8354,13644
39284,6995,28243
589,82,4915
588,82,29175
39775,7097,21972
39774,7097,40688
46287,8354,3319
39776,7097,18555
39303,6995,13171
584,82,27069
88532,18778,41031
573,82,3773
9556,35188,38319
9557,35188,4593
9558,35188,18978
572,82,26796
15778,28204,35914
15777,28204,5000
15776,28204,6777
15775,28204,29319
15774,28204,12941
39304,6995,33768
15772,28204,32419
571,82,31485
570,82,20540
569,82,28600
568,82,15597
567,82,41484
566,82,6470
565,82,39036
28026,4872,23759
28025,4872,16904
28024,4872,7476
28023,4872,5837
28022,4872,13351
15771,28204,21653
15770,28204,33899
9559,35188,34222
88533,18778,35124
574,82,11865
583,82,6071
9555,35188,22427
582,82,22030
581,82,13257
580,82,37515
28044,4872,32301
28043,4872,7708
28042,4872,36201
28041,4872,27678
28040,4872,6498
28039,4872,30746
28038,4872,5434
28037,4872,10617
28036,4872,23475
28035,4872,26222
87945,18613,30301
579,82,38586
578,82,22677
28034,4872,27469
28033,4872,36101
28032,4872,10966
28031,4872,26049
28030,4872,38337
28029,4872,18700
28028,4872,19431
28027,4872,14996
577,82,11586
576,82,13
575,82,41628
87944,18613,22347
6660,41239,12645
87946,18613,40285
27419,41697,11220
27417,41697,41538
88520,18778,37983
88521,18778,38619
27416,41697,38728
88522,18778,32069
27415,41697,39302
27414,41697,15313
27413,41697,12810
27412,41697,31882
41439,7411,30866
41440,7411,9636
41441,7411,3143
41442,7411,20644
27411,41697,10067
27410,41697,27334
27409,41697,34582
27408,41697,6009
27418,41697,26669
27420,41697,19833
46296,8354,8533
27421,41697,23610
9574,35188,10977
46297,8354,9375
87962,18613,30318
87963,18613,33762
87964,18613,23526
87965,18613,40223
87966,18613,33005
87967,18613,20534
9575,35188,27831
9576,35188,37932
9577,35188,16406
9578,35188,21118
27425,41697,20226
88519,18778,26881
27424,41697,22960
27423,41697,29606
27422,41697,38145
27407,41697,12271
41443,7411,12779
41444,7411,23842
41445,7411,21903
41463,7411,27304
41462,7411,4436
41461,7411,33559
41460,7411,7880
41459,7411,19437
41458,7411,23947
41457,7411,31697
41456,7411,7746
41455,7411,14144
41454,7411,9765
41453,7411,39217
41452,7411,38213
41451,7411,30267
41450,7411,10966
41449,7411,39835
88524,18778,25531
88525,18778,35109
41464,7411,14921
46311,8354,28448
46310,8354,11686
46301,8354,8384
46298,8354,8892
88523,18778,22209
46299,8354,18800
46300,8354,10934
41446,7411,14858
41447,7411,39573
41448,7411,41450
46302,8354,13338
46309,8354,13788
46303,8354,13383
46304,8354,20569
46305,8354,41548
46306,8354,38115
9579,35188,36164
46307,8354,40272
46308,8354,38383
9573,35188,4957
46295,8354,22797
87947,18613,32896
6661,41239,17391
6663,41239,6440
6664,41239,11143
6665,41239,27059
6666,41239,12929
6667,41239,5946
6668,41239,10226
6669,41239,25976
6670,41239,10711
6671,41239,30660
6672,41239,29933
6673,41239,17574
6674,41239,28885
6675,41239,17285
6676,41239,23610
6677,41239,23998
6678,41239,11123
6679,41239,38566
6662,41239,3337
87943,18613,24799
46294,8354,13408
6659,41239,34175
9411,1527,28790
9412,1527,12950
9413,1527,10882
9414,1527,3985
9415,1527,36685
9416,1527,9012
9417,1527,22906
9418,1527,40899
9419,1527,19335
9420,1527,20043
9421,1527,36942
9422,1527,31231
9423,1527,38504
9424,1527,18590
9425,1527,29852
9426,1527,41354
9427,1527,10434
6680,41239,35793
6681,41239,27442
6682,41239,35958
6683,41239,25535
28047,4872,32751
9572,35188,27558
9429,1527,3784
9430,1527,8532
9431,1527,38005
